,CustomerID,Education,Occupation,Gender,NumberCarsOwned,NumberChildrenAtHome,TotalChildren,YearlyIncome,AveMonthSpend,BikeBuyer
469,11513,Partial High School,Manual,F,2,0,3,11539,37,0
470,11514,High School,Clerical,M,1,0,1,44260,71,0
471,11515,High School,Clerical,F,1,0,1,23306,42,0
472,11517,Partial College,Clerical,F,1,0,1,47031,50,0
473,11518,Partial College,Clerical,M,1,0,1,64655,76,0
474,11519,Partial College,Clerical,M,1,0,1,73345,75,0
475,11520,Partial College,Clerical,F,1,0,1,31056,41,0
476,11521,Partial College,Clerical,F,1,0,1,48439,46,0
477,11522,Graduate Degree,Skilled Manual,M,0,0,5,152220,93,0
478,11523,Partial College,Clerical,M,1,0,1,69857,82,0
479,11524,Partial College,Clerical,F,1,0,1,40792,53,0
480,11525,Partial College,Clerical,F,1,0,1,38845,52,0
481,11526,Partial College,Clerical,F,1,0,1,59253,48,0
482,11527,Partial College,Clerical,F,1,0,1,62613,55,0
483,11528,Partial College,Clerical,F,1,0,1,45219,49,0
484,11529,Partial College,Clerical,M,1,0,1,52570,74,0
485,11530,Partial College,Clerical,M,1,0,1,57850,74,0
486,11531,Partial College,Clerical,F,1,0,1,36573,48,0
488,11532,Partial College,Clerical,F,1,0,1,35124,50,0
489,11533,Partial College,Clerical,F,1,0,1,42834,49,0
490,11534,Graduate Degree,Skilled Manual,M,0,0,4,99505,77,1
491,11536,Graduate Degree,Skilled Manual,M,0,0,4,108921,84,0
492,11537,Graduate Degree,Skilled Manual,M,0,0,4,105989,81,0
493,11538,Graduate Degree,Skilled Manual,F,0,0,4,97760,50,0
494,11540,Graduate Degree,Skilled Manual,M,0,0,4,113091,83,1
495,11541,Graduate Degree,Skilled Manual,M,0,0,4,112331,75,0
496,11542,Partial College,Manual,M,0,1,1,20740,72,0
497,11543,Partial College,Manual,F,1,1,1,15522,49,1
498,11544,Bachelors ,Clerical,M,0,0,1,57071,75,0
499,11545,Bachelors ,Clerical,M,0,0,1,75949,78,0
500,11547,Graduate Degree,Clerical,F,0,0,0,76554,51,0
501,11548,Graduate Degree,Clerical,M,0,0,0,59117,69,0
502,11549,Bachelors ,Clerical,F,0,0,0,50134,57,0
503,11552,Partial College,Manual,M,1,1,1,13541,69,1
504,11553,Partial College,Manual,F,1,1,1,25627,53,1
505,11554,High School,Manual,F,2,0,4,15686,31,0
506,11555,Bachelors ,Clerical,F,0,0,1,55981,34,0
507,11556,Partial College,Manual,M,1,1,1,31550,82,1
508,11557,Bachelors ,Clerical,F,0,1,1,56406,53,1
509,11558,Bachelors ,Clerical,M,0,1,1,56314,78,0
510,11560,Bachelors ,Clerical,F,1,1,1,56250,53,1
511,11561,Partial High School,Manual,F,2,5,5,23103,71,1
512,11562,High School,Manual,M,1,1,1,21101,79,0
513,11563,High School,Manual,M,1,1,1,23122,68,1
514,11564,High School,Manual,M,2,1,1,24346,69,1
515,11565,High School,Manual,M,0,2,2,24241,79,1
516,11566,Bachelors ,Clerical,F,0,0,0,37873,54,0
517,11567,Bachelors ,Clerical,F,0,0,0,54988,49,0
518,11568,High School,Manual,F,0,2,2,17767,51,0
519,11571,Bachelors ,Skilled Manual,M,2,1,1,46864,86,1
520,11572,Bachelors ,Skilled Manual,M,2,1,1,59246,84,1
521,11573,High School,Manual,F,1,2,2,22622,59,1
522,11574,High School,Manual,F,1,2,2,14641,55,0
523,11575,High School,Manual,M,2,2,2,19664,77,1
524,11576,Bachelors ,Skilled Manual,M,2,1,1,49777,89,1
525,11577,Bachelors ,Skilled Manual,F,2,1,1,59515,59,0
526,11578,Partial High School,Manual,F,2,2,3,21200,53,0
527,11579,High School,Manual,M,1,3,3,22376,87,1
528,11581,Bachelors ,Professional,F,0,0,0,66945,51,0
529,11582,Partial College,Clerical,F,0,2,2,46702,56,0
530,11583,Partial College,Clerical,F,0,2,2,32077,58,1
531,11584,Bachelors ,Skilled Manual,M,0,0,1,57879,74,0
532,11585,Bachelors ,Skilled Manual,F,0,0,1,58426,52,0
533,11586,Bachelors ,Skilled Manual,M,0,0,1,60618,76,1
534,11587,Partial College,Clerical,M,2,2,2,49888,89,1
535,11588,Partial College,Clerical,F,2,2,2,47766,63,0
536,11589,Bachelors ,Skilled Manual,F,0,0,1,51392,48,0
537,11590,Partial College,Clerical,F,2,2,2,49737,59,0
538,11591,Partial College,Clerical,F,0,3,3,52713,67,1
539,11592,High School,Manual,M,1,0,0,12608,59,1
540,11593,High School,Manual,M,1,0,0,10227,60,1
541,11594,High School,Manual,M,2,4,4,25326,100,0
542,11596,Bachelors ,Skilled Manual,M,0,0,1,53454,73,0
543,11598,Partial College,Clerical,F,3,3,3,41092,68,1
544,11599,High School,Manual,F,1,0,0,15813,42,0
545,11600,Partial College,Clerical,F,1,0,0,60473,50,1
546,11602,Partial College,Clerical,M,1,0,0,48168,64,0
547,11603,Partial College,Clerical,M,1,0,0,58729,64,0
548,11604,Partial College,Clerical,M,1,0,0,46728,63,1
549,11605,High School,Manual,F,1,0,0,16476,41,0
550,11607,High School,Manual,M,1,0,0,20105,53,0
551,11608,High School,Manual,M,1,0,0,20019,58,0
552,11609,Partial College,Clerical,M,1,0,0,50855,62,0
553,11610,Partial College,Clerical,M,1,0,0,57127,67,0
554,11611,Partial High School,Manual,M,1,0,0,17865,57,0
555,11612,Partial High School,Manual,M,2,0,0,13742,56,0
556,11613,Partial College,Clerical,F,1,0,0,38370,41,0
557,11614,Partial College,Clerical,F,1,0,0,29469,43,0
558,11615,Bachelors ,Skilled Manual,M,0,1,1,53160,87,1
559,11616,Bachelors ,Skilled Manual,F,0,1,1,55282,56,0
560,11617,Graduate Degree,Skilled Manual,M,0,0,4,102769,77,0
561,11618,Graduate Degree,Skilled Manual,M,0,0,4,104694,82,0
562,11619,Graduate Degree,Skilled Manual,F,0,0,0,53543,41,0
563,11620,Graduate Degree,Skilled Manual,F,0,0,0,64308,46,0
564,11621,Graduate Degree,Skilled Manual,F,0,0,0,56540,47,0
565,11622,Graduate Degree,Skilled Manual,M,0,0,0,81306,71,1
566,11624,Graduate Degree,Skilled Manual,M,0,0,1,84705,75,1
567,11625,Graduate Degree,Skilled Manual,M,0,0,1,61463,76,0
568,11626,Graduate Degree,Skilled Manual,F,0,0,1,53438,49,0
569,11627,Graduate Degree,Skilled Manual,M,0,0,1,93201,78,1
570,11628,Graduate Degree,Skilled Manual,F,0,0,1,56071,44,0
571,11629,High School,Skilled Manual,M,3,4,4,55562,115,1
572,11630,Graduate Degree,Skilled Manual,F,0,0,1,88486,50,0
573,11631,Graduate Degree,Skilled Manual,M,0,1,1,97582,97,0
574,11632,Graduate Degree,Skilled Manual,F,0,1,1,88151,60,0
575,11633,Bachelors ,Skilled Manual,M,0,1,1,71138,85,0
576,11634,Graduate Degree,Skilled Manual,M,0,0,1,91951,78,0
577,11635,Graduate Degree,Skilled Manual,M,0,0,1,110464,86,0
578,11636,Graduate Degree,Professional,F,0,0,1,100207,54,1
579,11637,Graduate Degree,Professional,F,0,0,1,96458,58,0
580,11638,Graduate Degree,Professional,M,0,0,1,126377,82,0
581,11639,Graduate Degree,Professional,F,0,0,1,95791,55,0
582,11640,Bachelors ,Skilled Manual,F,0,1,1,43559,56,0
583,11641,Bachelors ,Skilled Manual,M,0,1,1,62992,88,0
584,11642,Bachelors ,Skilled Manual,F,1,1,1,51568,53,0
585,11644,Bachelors ,Skilled Manual,M,0,2,2,55588,88,1
586,11645,Bachelors ,Skilled Manual,F,0,2,2,65067,62,1
587,11646,Bachelors ,Skilled Manual,F,0,2,2,45250,56,0
588,11647,Bachelors ,Skilled Manual,M,0,2,2,66765,92,1
589,11648,Graduate Degree,Professional,M,0,0,1,126072,83,1
590,11649,Graduate Degree,Professional,M,0,0,1,104152,84,0
591,11651,Graduate Degree,Professional,F,0,0,1,88330,53,0
592,11653,Graduate Degree,Professional,F,0,0,1,91205,50,1
593,11654,Graduate Degree,Professional,F,0,0,1,93991,54,0
594,11656,Graduate Degree,Professional,F,0,0,3,96692,53,0
595,11658,Graduate Degree,Professional,M,0,0,1,115777,80,1
596,11659,Graduate Degree,Professional,M,0,0,1,104501,75,1
597,11661,Graduate Degree,Professional,M,0,0,1,114213,74,0
598,11662,Graduate Degree,Professional,M,0,0,2,121815,81,0
599,11664,Graduate Degree,Professional,F,0,0,4,107993,51,1
600,11665,Graduate Degree,Professional,F,0,0,4,101994,56,0
601,11666,Graduate Degree,Professional,M,0,0,2,128266,82,0
602,11667,Bachelors ,Skilled Manual,M,1,2,2,91784,107,0
603,11668,Bachelors ,Skilled Manual,F,1,2,2,86566,63,1
604,11669,Bachelors ,Skilled Manual,F,1,2,2,83327,64,1
605,11670,Bachelors ,Skilled Manual,F,1,2,2,76192,65,1
606,11671,Bachelors ,Skilled Manual,F,0,3,3,77739,77,1
607,11672,Bachelors ,Skilled Manual,M,1,3,3,91063,128,1
608,11673,Bachelors ,Skilled Manual,F,1,3,3,76999,69,1
609,11675,Graduate Degree,Professional,M,0,0,4,117334,77,1
610,11676,Graduate Degree,Professional,M,0,0,0,143799,87,0
611,11677,Graduate Degree,Professional,M,0,0,2,125228,78,0
612,11679,Graduate Degree,Professional,M,2,5,5,111165,159,1
613,11680,Graduate Degree,Professional,F,2,5,5,101164,98,0
614,11681,Graduate Degree,Professional,F,2,5,5,88901,96,0
615,11682,Graduate Degree,Professional,F,2,5,5,102060,102,0
616,11683,Graduate Degree,Professional,M,0,0,2,148045,91,0
617,11685,Bachelors ,Professional,M,1,0,0,64803,74,0
618,11686,Bachelors ,Professional,M,1,0,0,78241,68,1
619,11687,Bachelors ,Professional,M,1,0,0,70658,71,1
620,11688,Bachelors ,Skilled Manual,F,2,3,3,109482,76,1
621,11689,Bachelors ,Skilled Manual,M,2,3,3,127615,133,1
622,11690,Graduate Degree,Professional,F,0,0,0,79083,56,0
623,11691,Bachelors ,Professional,F,1,0,0,57425,46,0
624,11692,Bachelors ,Professional,M,1,0,0,68912,75,0
625,11693,Bachelors ,Skilled Manual,F,2,4,4,44958,71,0
626,11696,Bachelors ,Skilled Manual,F,3,5,5,57752,81,1
627,11697,Bachelors ,Skilled Manual,M,2,2,4,51180,96,0
628,11698,Bachelors ,Skilled Manual,M,2,2,4,55400,102,1
629,11699,Bachelors ,Skilled Manual,M,2,2,4,110604,105,1
630,11701,Bachelors ,Professional,M,2,2,4,103779,118,1
631,11702,Bachelors ,Professional,F,2,2,4,96672,70,0
632,11703,Bachelors ,Professional,F,1,0,0,90573,52,0
633,11704,Bachelors ,Professional,M,1,0,0,83186,71,1
634,11705,Graduate Degree,Professional,F,0,2,2,90008,62,0
635,11707,Bachelors ,Professional,F,3,2,4,94102,68,1
636,11708,Bachelors ,Professional,F,3,2,4,92621,67,0
637,11709,Graduate Degree,Professional,F,0,2,3,87258,65,0
638,11710,High School,Skilled Manual,F,2,2,3,44394,64,1
639,11711,Bachelors ,Professional,M,1,0,1,98143,72,1
640,11712,Partial College,Skilled Manual,F,1,0,1,84835,57,0
641,11713,Partial College,Skilled Manual,M,1,0,1,88988,84,1
642,11714,Partial College,Skilled Manual,F,1,0,1,75862,49,0
643,11715,Partial College,Skilled Manual,F,1,0,1,70199,52,1
644,11716,High School,Skilled Manual,M,2,2,4,56113,94,1
645,11717,Partial College,Skilled Manual,M,1,0,1,83017,80,1
646,11718,Partial College,Skilled Manual,F,1,0,1,83429,54,0
647,11719,High School,Skilled Manual,M,2,2,4,51493,99,1
648,11720,High School,Skilled Manual,F,2,2,4,37122,59,1
649,11721,High School,Skilled Manual,F,2,2,4,63509,68,0
650,11722,Partial College,Skilled Manual,M,1,0,1,97991,81,0
651,11723,Partial College,Skilled Manual,M,1,0,0,88272,73,0
652,11724,Partial College,Skilled Manual,M,1,0,0,78894,70,1
653,11725,Partial College,Skilled Manual,M,1,0,0,87848,79,0
654,11726,Partial College,Skilled Manual,M,1,0,0,85437,68,0
655,11727,Graduate Degree,Professional,M,1,0,0,118322,76,1
657,11729,Partial College,Skilled Manual,M,1,0,1,79153,75,0
658,11730,Partial College,Skilled Manual,F,1,0,1,68001,52,0
659,11731,Partial College,Skilled Manual,F,1,0,1,65568,58,0
660,11732,Partial College,Skilled Manual,M,1,0,1,93447,80,1
661,11734,Partial College,Skilled Manual,M,1,0,1,84197,82,1
662,11735,Partial College,Skilled Manual,F,1,0,1,81728,54,0
663,11736,Partial College,Skilled Manual,M,1,0,1,89025,76,0
664,11737,Bachelors ,Professional,F,0,3,4,75567,84,0
665,11738,Bachelors ,Professional,M,0,3,4,101863,130,1
666,11739,Graduate Degree,Professional,M,1,0,2,113691,83,1
667,11740,Graduate Degree,Professional,F,3,5,5,90836,100,1
668,11741,Graduate Degree,Professional,F,0,0,4,117309,60,0
669,11742,Bachelors ,Professional,M,1,2,3,115279,102,0
670,11743,Bachelors ,Professional,M,1,0,1,101282,79,1
671,11744,Bachelors ,Professional,F,1,0,1,93860,57,0
672,11745,Bachelors ,Professional,F,1,0,1,93370,54,0
673,11746,Bachelors ,Professional,M,1,0,1,99191,74,1
674,11747,Graduate Degree,Professional,F,1,4,5,103779,95,1
676,11749,Graduate Degree,Management,M,1,4,4,143760,153,1
677,11750,Bachelors ,Professional,F,1,2,2,72946,71,0
678,11751,Graduate Degree,Management,F,1,4,4,104411,93,0
679,11752,Graduate Degree,Management,F,1,4,4,123399,96,1
680,11753,Graduate Degree,Management,F,1,4,4,124501,93,1
681,11754,Bachelors ,Professional,F,0,0,2,99762,61,0
682,11755,Bachelors ,Professional,M,1,2,2,105552,116,1
683,11756,Bachelors ,Professional,F,1,2,2,74132,67,0
684,11757,Bachelors ,Professional,M,3,5,5,113699,158,1
685,11758,Bachelors ,Professional,M,3,5,5,92941,153,1
686,11759,Graduate Degree,Management,F,1,0,1,165340,54,1
687,11760,Bachelors ,Professional,F,4,5,5,100486,103,1
688,11761,Bachelors ,Professional,M,4,5,5,114931,148,1
689,11762,Bachelors ,Professional,M,4,5,5,103590,154,1
690,11763,Graduate Degree,Management,M,2,5,5,146667,175,1
691,11764,Graduate Degree,Management,F,3,5,5,123737,97,1
692,11765,Bachelors ,Professional,M,3,5,5,134989,165,1
693,11766,Bachelors ,Professional,F,0,0,0,114529,55,1
694,11767,Bachelors ,Professional,F,0,0,0,113446,52,0
695,11768,Bachelors ,Professional,M,0,0,2,128039,89,0
696,11769,Graduate Degree,Skilled Manual,F,0,0,0,56910,38,0
697,11770,Graduate Degree,Skilled Manual,M,0,0,0,82668,72,0
698,11771,Graduate Degree,Skilled Manual,M,0,0,0,73691,70,1
699,11772,Graduate Degree,Skilled Manual,M,0,0,1,82174,80,0
700,11773,Graduate Degree,Skilled Manual,M,0,0,1,74882,72,1
701,11775,Graduate Degree,Skilled Manual,F,0,0,1,70865,53,1
702,11776,Graduate Degree,Skilled Manual,M,0,0,1,80691,78,0
704,11778,Graduate Degree,Skilled Manual,F,0,0,1,87225,53,0
705,11779,Graduate Degree,Skilled Manual,F,0,0,1,86107,48,0
706,11780,Graduate Degree,Skilled Manual,F,0,0,1,79447,53,1
707,11781,Graduate Degree,Skilled Manual,M,0,1,1,104238,97,0
708,11782,Graduate Degree,Skilled Manual,F,0,1,1,77827,60,0
709,11783,Graduate Degree,Skilled Manual,F,0,1,1,80449,61,0
710,11784,Graduate Degree,Skilled Manual,M,0,1,1,71390,90,0
711,11785,Bachelors ,Skilled Manual,M,0,1,1,57574,86,0
712,11786,Graduate Degree,Skilled Manual,M,0,0,1,112137,75,1
713,11787,Graduate Degree,Skilled Manual,M,0,0,1,99181,78,0
714,11788,Graduate Degree,Professional,F,0,0,1,94994,48,1
715,11789,Bachelors ,Skilled Manual,F,0,1,1,61113,58,0
716,11790,Bachelors ,Skilled Manual,M,0,1,1,45738,75,0
717,11791,Graduate Degree,Professional,M,0,0,1,111670,78,0
718,11792,Bachelors ,Skilled Manual,F,1,1,1,56604,53,0
719,11793,Bachelors ,Skilled Manual,M,1,1,1,56870,87,0
720,11794,Bachelors ,Skilled Manual,F,0,2,2,56346,60,0
721,11795,Bachelors ,Skilled Manual,F,0,2,2,46686,63,0
722,11797,Bachelors ,Skilled Manual,M,0,2,2,58124,92,1
723,11798,Bachelors ,Skilled Manual,M,0,2,2,58742,100,0
724,11799,Bachelors ,Skilled Manual,M,0,2,2,67849,104,0
725,11800,Graduate Degree,Professional,F,0,0,1,100292,50,0
726,11801,Graduate Degree,Professional,M,0,0,1,117243,83,0
727,11802,Graduate Degree,Professional,F,0,0,1,109692,55,0
728,11803,Graduate Degree,Professional,F,0,0,1,85590,47,0
729,11804,Graduate Degree,Professional,F,0,0,1,70275,48,0
730,11805,Graduate Degree,Professional,M,0,0,2,124863,89,0
731,11806,Graduate Degree,Professional,F,0,0,2,103747,57,0
732,11808,Graduate Degree,Professional,M,0,0,1,105188,79,0
733,11809,Bachelors ,Skilled Manual,M,0,2,2,102249,111,1
734,11810,Bachelors ,Professional,M,1,0,0,72274,71,1
735,11811,Bachelors ,Professional,F,1,0,0,56248,54,1
736,11812,Bachelors ,Professional,M,1,0,0,61096,74,0
737,11813,Bachelors ,Professional,F,1,0,0,52066,43,0
738,11814,Graduate Degree,Professional,M,0,0,2,109588,82,0
739,11815,Graduate Degree,Professional,F,0,0,3,81129,50,0
740,11816,Graduate Degree,Professional,M,0,0,4,116479,85,0
741,11817,Graduate Degree,Professional,F,0,0,4,100969,50,0
742,11819,Bachelors ,Skilled Manual,M,1,2,2,106984,113,0
743,11820,Graduate Degree,Professional,F,0,0,0,93035,54,1
744,11821,Graduate Degree,Professional,M,0,0,0,110875,80,1
745,11822,Graduate Degree,Professional,F,0,0,0,99671,53,0
746,11823,Graduate Degree,Professional,F,0,0,0,82830,50,0
747,11824,Graduate Degree,Professional,F,0,0,4,102298,57,0
748,11825,Graduate Degree,Professional,F,0,0,5,102397,54,1
749,11827,Graduate Degree,Professional,F,0,0,2,93248,53,1
750,11828,Graduate Degree,Professional,F,2,5,5,92360,93,1
751,11829,Graduate Degree,Professional,F,2,5,5,101634,103,1
752,11830,Graduate Degree,Professional,F,0,0,3,119289,54,0
753,11831,Graduate Degree,Professional,M,0,0,3,161350,92,0
754,11832,Bachelors ,Professional,F,1,0,0,53188,48,0
755,11833,Bachelors ,Skilled Manual,M,1,3,3,127964,135,1
756,11835,Bachelors ,Skilled Manual,M,2,3,3,124539,120,1
757,11836,Bachelors ,Skilled Manual,M,2,3,3,106984,127,1
758,11837,Bachelors ,Skilled Manual,F,2,3,3,100220,76,1
759,11838,Bachelors ,Skilled Manual,M,2,3,3,124256,121,1
760,11839,Graduate Degree,Professional,M,1,0,0,123672,84,1
761,11840,Graduate Degree,Professional,M,1,0,0,102423,85,0
762,11841,Bachelors ,Professional,M,1,0,0,59959,73,1
763,11842,Bachelors ,Skilled Manual,M,3,4,4,67939,119,1
764,11843,Bachelors ,Skilled Manual,F,3,4,4,53824,74,1
765,11844,Bachelors ,Skilled Manual,F,3,4,4,55542,76,1
766,11845,High School,Skilled Manual,F,2,0,2,42600,25,0
767,11846,Bachelors ,Skilled Manual,F,2,2,4,58564,61,1
768,11848,Bachelors ,Skilled Manual,M,2,2,4,62985,100,1
769,11849,Bachelors ,Skilled Manual,F,2,2,4,37303,56,0
770,11850,Bachelors ,Skilled Manual,F,2,2,4,58956,62,1
771,11851,Bachelors ,Professional,F,2,2,4,76726,62,1
772,11852,Bachelors ,Professional,M,2,2,4,110709,107,1
773,11853,Bachelors ,Professional,F,1,0,0,90427,52,0
774,11854,Graduate Degree,Professional,M,0,2,2,124301,107,1
775,11856,Graduate Degree,Professional,M,0,2,3,128628,118,1
776,11857,Graduate Degree,Professional,F,0,2,3,96454,65,1
777,11858,High School,Skilled Manual,M,2,2,3,54676,99,1
778,11859,Partial College,Skilled Manual,M,1,0,1,87175,80,0
779,11860,Partial College,Skilled Manual,F,1,0,1,78726,56,0
780,11861,Partial College,Skilled Manual,F,1,0,1,67188,53,1
781,11863,Partial College,Skilled Manual,F,1,0,1,67715,52,0
782,11865,Partial College,Skilled Manual,F,1,0,1,59428,45,0
783,11866,Partial College,Skilled Manual,M,1,0,1,91358,80,1
784,11867,High School,Skilled Manual,M,2,2,4,45450,97,1
785,11868,Partial College,Skilled Manual,F,1,0,0,55027,38,0
786,11869,Partial College,Skilled Manual,F,1,0,0,70381,48,1
787,11871,Partial College,Skilled Manual,M,1,0,0,72088,71,0
788,11872,Graduate Degree,Professional,F,1,0,0,94365,52,0
789,11873,Graduate Degree,Professional,M,1,0,0,121416,80,0
790,11874,Bachelors ,Professional,M,1,0,0,91165,71,1
791,11876,Partial College,Skilled Manual,F,1,0,1,69138,49,0
792,11877,Partial College,Skilled Manual,F,1,0,1,58929,47,0
793,11878,Partial College,Skilled Manual,F,1,0,1,87219,50,0
794,11879,Partial College,Skilled Manual,M,1,0,1,79554,77,1
795,11880,Partial College,Skilled Manual,F,1,0,1,62800,49,0
796,11881,Bachelors ,Professional,M,0,3,4,110474,127,1
797,11882,Bachelors ,Professional,M,0,3,4,106038,127,1
798,11883,Graduate Degree,Professional,F,3,5,5,98870,100,1
799,11884,Graduate Degree,Professional,F,0,0,5,98342,51,0
800,11885,Graduate Degree,Professional,M,0,0,2,148151,90,1
801,11886,Bachelors ,Professional,F,1,2,3,82225,70,1
802,11887,Bachelors ,Professional,M,1,0,1,100549,84,0
803,11888,Bachelors ,Professional,M,1,0,1,108236,82,0
804,11889,Bachelors ,Professional,M,1,0,1,90716,79,0
805,11890,Graduate Degree,Professional,F,1,4,5,84165,89,0
806,11891,Graduate Degree,Professional,F,2,4,5,110964,98,0
807,11892,Graduate Degree,Management,M,0,0,1,151321,89,1
808,11893,Graduate Degree,Management,M,0,0,2,143326,85,0
809,11894,Graduate Degree,Management,F,0,0,1,111080,59,0
810,11895,Graduate Degree,Management,M,0,0,1,136224,87,0
811,11896,Graduate Degree,Management,M,0,0,1,156160,89,1
